air__airline_Indigo,air__airline_Jet Airways,air__airline_Multiple Carriers,air__airline_Other,doj__date_of_journey_month,doj__date_of_journey_day_of_month,loc__source_Bangalore,loc__source_Delhi,loc__source_Other,loc__destination_Cochin,loc__destination_Delhi,loc__destination_Other,loc__source_is_north,loc__destination_is_north,time__dep_time_hour,time__dep_time_minute,time__arrival_time_hour,time__arrival_time_minute,dur__duration_range_Long,dur__duration_range_Medium,dur__duration_range_Short,dur__duration_25th,dur__duration,stops__total_stops,stops__is_direct_flight,info__additional_info_Other,price
0.0,0.0,0.0,1.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6956521739130435,0.7272727272727273,0.0,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.3450204830447333,1,1,0.0,7102
0.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6086956521739131,0.6363636363636364,0.6086956521739131,0.6363636363636364,1.0,0.0,0.0,-0.23768384256682243,1.6387393763859475,1,1,0.0,6528
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.08695652173913043,0.2727272727272727,0.5652173913043478,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,0.07791309104708692,1,1,0.0,12327
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.7272727272727273,0.9130434782608695,0.0,1.0,0.0,0.0,-0.23768384256682243,0.4706371241323486,1,1,0.0,8784
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9130434782608695,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,1.0,4319
0.0,1.0,0.0,0.0,0.6666666666666665,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.34782608695652173,0.45454545454545453,0.8260869565217391,0.9090909090909091,0.0,1.0,0.0,-0.23768384256682243,0.11819247905583172,1,1,0.0,13941
0.0,0.0,1.0,0.0,1.0,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.36363636363636365,0.9130434782608695,0.0,0.0,1.0,0.0,-0.23768384256682243,0.027563856036155944,1,1,0.0,7005
0.0,1.0,0.0,0.0,0.0,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.6956521739130435,1.0,0.43478260869565216,0.8181818181818181,1.0,0.0,0.0,-0.23768384256682243,0.8935706982241689,1,1,0.0,13817
0.0,1.0,0.0,0.0,0.6666666666666665,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.21739130434782608,0.8181818181818181,0.5217391304347826,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.5061380350797124,1,1,0.0,8586
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.3913043478260869,0.0,0.7826086956521738,0.9090909090909091,0.0,1.0,0.0,-0.23768384256682243,-0.07313461398570603,1,1,0.0,5963
0.0,1.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.08695652173913043,0.2727272727272727,0.8260869565217391,0.0,1.0,0.0,0.0,-0.23768384256682243,0.7626626871957484,1,1,0.0,10262
1.0,0.0,0.0,0.0,0.33333333333333326,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.6363636363636364,0.043478260869565216,0.5454545454545454,1.0,0.0,0.0,-0.23768384256682243,0.5411260531476519,1,1,0.0,6270
0.0,1.0,0.0,0.0,1.0,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8260869565217391,0.2727272727272727,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,-0.1536933900031956,1,1,0.0,14714
0.0,0.0,0.0,1.0,1.0,0.42307692307692313,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7391304347826086,1.0,0.9565217391304348,0.9090909090909091,0.0,0.0,1.0,-0.23768384256682243,-0.6672555871146917,1,1,0.0,4957
0.0,0.0,1.0,0.0,1.0,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.36363636363636365,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.21411247201631278,1,1,0.0,11789
0.0,0.0,0.0,1.0,1.0,0.7692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.21739130434782608,1.0,0.34782608695652173,0.6363636363636364,0.0,0.0,1.0,-0.23768384256682243,-0.9391414561737189,0,0,0.0,3971
0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.2608695652173913,0.36363636363636365,0.30434782608695654,0.7272727272727273,0.0,0.0,1.0,-0.23768384256682243,-1.100259008208698,0,0,0.0,3100
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.6363636363636364,0.5217391304347826,0.36363636363636365,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,4148
0.0,1.0,0.0,0.0,0.33333333333333326,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.34782608695652173,0.36363636363636365,0.4782608695652174,0.36363636363636365,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,7229
0.0,1.0,0.0,0.0,1.0,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6956521739130435,0.5454545454545454,0.43478260869565216,0.09090909090909091,1.0,0.0,0.0,-0.23768384256682243,0.8633611572176103,1,1,0.0,8529
0.0,0.0,0.0,0.0,1.0,0.8846153846153847,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7391304347826086,0.36363636363636365,0.3913043478260869,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,0.6821039111782587,1,1,0.0,7480
0.0,1.0,0.0,0.0,0.6666666666666665,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1.0,0.09090909090909091,0.5217391304347826,0.6363636363636364,1.0,0.0,0.0,-0.23768384256682243,0.36993865411048665,2,0,0.0,15129
0.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.9090909090909091,1.0,0.2727272727272727,1.0,0.0,0.0,-0.23768384256682243,0.35986880710830044,2,0,0.0,13227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6086956521739131,0.2727272727272727,0.6956521739130435,0.8181818181818181,0.0,0.0,1.0,-0.23768384256682243,-0.9592811501780913,0,0,0.0,6535
0.0,0.0,0.0,0.0,1.0,0.8846153846153847,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.5061380350797124,1,1,0.0,8372
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,1.0,0.5652173913043478,0.18181818181818182,0.0,1.0,0.0,-0.23768384256682243,-0.6269761991059468,1,1,0.0,6151
0.0,1.0,0.0,0.0,0.6666666666666665,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.4782608695652174,0.5454545454545454,0.17391304347826086,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,0.7828023812001207,1,1,0.0,12373
0.0,1.0,0.0,0.0,0.6666666666666665,0.42307692307692313,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.08695652173913043,1.0,0.17391304347826086,0.36363636363636365,0.0,0.0,1.0,-0.23768384256682243,-1.090189161206512,0,0,0.0,5678
0.0,1.0,0.0,0.0,0.0,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.4782608695652174,0.7272727272727273,0.3913043478260869,0.0,1.0,0.0,0.0,-0.23768384256682243,1.3165042723159892,1,1,0.0,11087
1.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8695652173913043,0.45454545454545453,0.043478260869565216,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.6471158931103193,1,1,0.0,5458
1.0,0.0,0.0,0.0,1.0,0.6538461538461539,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.8260869565217391,0.6363636363636364,0.9130434782608695,1.0,0.0,0.0,1.0,-0.23768384256682243,-0.9794208441824638,0,0,0.0,3597
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.5652173913043478,0.36363636363636365,0.6521739130434783,0.6363636363636364,0.0,0.0,1.0,-0.23768384256682243,-0.9894906911846499,0,0,0.0,3384
0.0,0.0,0.0,0.0,0.6666666666666665,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.21739130434782608,0.2727272727272727,0.2608695652173913,0.9090909090909091,1.0,0.0,0.0,-0.23768384256682243,1.830066469427485,1,1,0.0,6587
1.0,0.0,0.0,0.0,0.33333333333333326,0.3076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9130434782608695,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,3943
1.0,0.0,0.0,0.0,0.33333333333333326,0.7692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7826086956521738,1.0,0.9130434782608695,0.9090909090909091,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,4823
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.6086956521739131,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.6571857401125054,1,1,0.0,10262
0.0,1.0,0.0,0.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7826086956521738,1.0,0.43478260869565216,0.09090909090909091,1.0,0.0,0.0,-0.23768384256682243,0.5713355941542105,1,1,0.0,7757
0.0,1.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.09090909090909091,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,0.1786115610689489,1,1,0.0,14924
0.0,1.0,0.0,0.0,0.6666666666666665,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6956521739130435,0.5454545454545454,1.0,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.4054395650578505,1,1,0.0,14781
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.0,0.5652173913043478,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,-0.3752300240512919,1,1,0.0,4563
0.0,1.0,0.0,0.0,1.0,0.3076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,8016
0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8695652173913043,1.0,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,-0.35509033004691953,1,1,0.0,16079
0.0,0.0,0.0,1.0,0.6666666666666665,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30434782608695654,0.6363636363636364,0.8260869565217391,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,0.1685417140667627,1,1,0.0,5192
0.0,1.0,0.0,0.0,0.33333333333333326,0.3076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7391304347826086,0.8181818181818181,0.8695652173913043,0.8181818181818181,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,4544
0.0,0.0,1.0,0.0,0.33333333333333326,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.6363636363636364,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.21411247201631278,1,1,0.0,6106
0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.5454545454545454,0.34782608695652173,0.8181818181818181,0.0,1.0,0.0,-0.23768384256682243,-0.26446170702724375,1,1,0.0,11392
0.0,0.0,0.0,0.0,0.0,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.2608695652173913,0.8181818181818181,0.7826086956521738,0.09090909090909091,1.0,0.0,0.0,-0.23768384256682243,2.806841628639546,3,0,0.0,13387
0.0,0.0,0.0,1.0,0.6666666666666665,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.34782608695652173,0.8181818181818181,0.5652173913043478,0.2727272727272727,0.0,0.0,1.0,-0.23768384256682243,-0.7176048221256226,1,1,0.0,4812
0.0,0.0,0.0,0.0,0.0,0.5384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9565217391304348,0.0,1.0,0.36363636363636365,1.0,0.0,0.0,-0.23768384256682243,1.7998569284209265,1,1,0.0,6850
1.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.6086956521739131,0.7272727272727273,0.7391304347826086,0.09090909090909091,0.0,0.0,1.0,-0.23768384256682243,-0.9693509971802775,0,0,0.0,7295
0.0,0.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8260869565217391,0.5454545454545454,0.8695652173913043,0.8181818181818181,0.0,0.0,1.0,-0.23768384256682243,-1.1103288552108843,0,0,0.0,3100
1.0,0.0,0.0,0.0,0.33333333333333326,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.34782608695652173,0.5454545454545454,0.4782608695652174,0.36363636363636365,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,4823
0.0,0.0,0.0,1.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30434782608695654,0.18181818181818182,0.8695652173913043,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,0.32965926610174184,1,1,0.0,8452
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7826086956521738,0.6363636363636364,0.043478260869565216,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.42557925906222294,1,1,0.0,6628
0.0,0.0,1.0,0.0,0.6666666666666665,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.5454545454545454,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.1584718670645765,1,1,0.0,7564
0.0,1.0,0.0,0.0,0.0,0.19230769230769232,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9565217391304348,0.9090909090909091,1.0,0.0,1.0,0.0,0.0,-0.23768384256682243,1.6588790703903198,1,1,0.0,17471
0.0,1.0,0.0,0.0,0.0,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7826086956521738,1.0,0.7826086956521738,0.18181818181818182,1.0,0.0,0.0,-0.23768384256682243,1.5481107533662717,1,1,0.0,14231
0.0,0.0,0.0,1.0,0.33333333333333326,0.19230769230769232,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8260869565217391,0.5454545454545454,0.9565217391304348,0.2727272727272727,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,5613
0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.4782608695652174,0.0,0.6086956521739131,0.2727272727272727,0.0,0.0,1.0,-0.23768384256682243,-0.8686525271584156,0,0,0.0,9564
0.0,0.0,0.0,0.0,0.6666666666666665,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.34782608695652173,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.09805278505145933,1,1,0.0,8879
0.0,1.0,0.0,0.0,1.0,0.3076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.2608695652173913,0.0,0.34782608695652173,0.8181818181818181,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,8016
1.0,0.0,0.0,0.0,0.33333333333333326,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.9565217391304348,0.2727272727272727,0.0,0.9090909090909091,0.0,0.0,1.0,-0.23768384256682243,-0.9492113031759052,0,0,0.0,4804
0.0,1.0,0.0,0.0,0.6666666666666665,0.7692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7391304347826086,0.8181818181818181,0.8695652173913043,0.8181818181818181,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,4030
1.0,0.0,0.0,0.0,0.6666666666666665,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.17391304347826086,0.0,0.2608695652173913,0.9090909090909091,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,3943
1.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6086956521739131,0.45454545454545453,0.6956521739130435,1.0,0.0,0.0,1.0,-0.23768384256682243,-0.9592811501780913,0,0,0.0,5644
0.0,0.0,0.0,1.0,0.6666666666666665,0.8846153846153847,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.3913043478260869,0.8181818181818181,0.5217391304347826,0.0,0.0,0.0,1.0,-0.23768384256682243,-0.9894906911846499,0,0,1.0,3543
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.0,0.7826086956521738,0.9090909090909091,0.0,1.0,0.0,-0.23768384256682243,-0.19397277801194038,1,1,0.0,11667
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.21739130434782608,0.18181818181818182,0.8260869565217391,0.8181818181818181,1.0,0.0,0.0,-0.23768384256682243,2.806841628639546,2,0,0.0,8938
0.0,1.0,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.6363636363636364,0.3913043478260869,0.8181818181818181,1.0,0.0,0.0,-0.23768384256682243,1.6588790703903198,1,1,0.0,9314
0.0,0.0,0.0,1.0,0.6666666666666665,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.4782608695652174,0.7272727272727273,0.6086956521739131,0.5454545454545454,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,4340
0.0,0.0,0.0,0.0,1.0,0.42307692307692313,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7391304347826086,0.7272727272727273,0.34782608695652173,0.2727272727272727,1.0,0.0,0.0,-0.23768384256682243,0.5008466651389072,1,1,0.0,8991
0.0,1.0,0.0,0.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.6363636363636364,0.9565217391304348,0.09090909090909091,0.0,1.0,0.0,-0.23768384256682243,0.24910049008425228,1,1,0.0,13994
0.0,1.0,0.0,0.0,0.0,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.34782608695652173,1.0,0.43478260869565216,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,1.819996622425299,1,1,0.0,11087
1.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5217391304347826,0.0,0.5652173913043478,0.5454545454545454,0.0,0.0,1.0,-0.23768384256682243,-1.0801193142043257,0,0,0.0,2754
0.0,0.0,0.0,1.0,0.33333333333333326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9130434782608695,0.0,1.0,0.9090909090909091,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,5403
0.0,1.0,0.0,0.0,1.0,0.42307692307692313,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.21739130434782608,0.5454545454545454,0.8260869565217391,0.0,1.0,0.0,0.0,-0.23768384256682243,0.36993865411048665,2,0,0.0,13292
0.0,1.0,0.0,0.0,0.6666666666666665,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.6521739130434783,0.2727272727272727,0.7826086956521738,0.18181818181818182,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,7229
0.0,0.0,1.0,0.0,0.0,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.0,0.5217391304347826,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.4658586470709677,1,1,0.0,13369
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.3913043478260869,0.8181818181818181,0.3913043478260869,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,1.5984599883772026,2,0,0.0,10975
1.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.9090909090909091,0.9565217391304348,0.5454545454545454,1.0,0.0,0.0,-0.23768384256682243,0.6317546761673277,1,1,0.0,7514
0.0,0.0,0.0,0.0,0.33333333333333326,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8695652173913043,0.5454545454545454,0.34782608695652173,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.1584718670645765,1,1,0.0,5683
0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.36363636363636365,0.30434782608695654,0.7272727272727273,1.0,0.0,0.0,-0.23768384256682243,0.9539897802372861,2,0,0.0,11911
0.0,1.0,0.0,0.0,0.33333333333333326,0.7692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.30434782608695654,0.18181818181818182,0.43478260869565216,0.18181818181818182,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,6144
0.0,0.0,0.0,1.0,0.33333333333333326,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8260869565217391,0.5454545454545454,0.9565217391304348,0.2727272727272727,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,5823
0.0,0.0,1.0,0.0,1.0,0.5384615384615385,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.5454545454545454,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,0.1282623260580179,1,1,0.0,10877
1.0,0.0,0.0,0.0,1.0,0.8846153846153847,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.6363636363636364,0.5217391304347826,0.18181818181818182,0.0,0.0,1.0,-0.23768384256682243,-0.7075349751234364,1,1,0.0,5054
1.0,0.0,0.0,0.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7826086956521738,0.09090909090909091,1.0,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.6068365051015745,1,1,0.0,6218
0.0,1.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.6521739130434783,0.0,0.8260869565217391,0.0,1.0,0.0,0.0,-0.23768384256682243,2.1220920324908845,1,1,0.0,14714
1.0,0.0,0.0,0.0,0.33333333333333326,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.17391304347826086,1.0,0.5652173913043478,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,-0.24432201302287138,1,1,0.0,5307
0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8695652173913043,0.8181818181818181,1.0,0.36363636363636365,0.0,0.0,1.0,-0.23768384256682243,-0.9492113031759052,0,0,0.0,4435
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.21739130434782608,0.8181818181818181,0.6521739130434783,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.11341400199445081,1,1,0.0,26890
0.0,1.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2608695652173913,0.5454545454545454,0.6956521739130435,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,-0.07313461398570603,1,1,0.0,10844
0.0,1.0,0.0,0.0,0.0,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.4782608695652174,0.7272727272727273,0.8695652173913043,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,-0.21411247201631278,1,1,0.0,11087
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.4782608695652174,0.5454545454545454,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.32488078904036094,1,1,0.0,14848
0.0,0.0,0.0,1.0,0.6666666666666665,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30434782608695654,0.18181818181818182,0.3913043478260869,0.09090909090909091,1.0,0.0,0.0,-0.23768384256682243,1.87034585743623,1,1,0.0,9502
0.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.21739130434782608,0.9090909090909091,0.34782608695652173,1.0,1.0,0.0,0.0,-0.23768384256682243,2.011323715466837,2,0,0.0,10991
0.0,0.0,0.0,0.0,0.0,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.34782608695652173,0.9090909090909091,0.43478260869565216,0.6363636363636364,1.0,0.0,0.0,-0.23768384256682243,1.8502061634318576,2,0,0.0,11885
0.0,1.0,0.0,0.0,1.0,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.30434782608695654,0.09090909090909091,0.34782608695652173,0.5454545454545454,0.0,0.0,1.0,-0.23768384256682243,-1.090189161206512,0,0,0.0,4995
0.0,0.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.45454545454545453,0.7826086956521738,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.16376323700538178,1,1,0.0,8366
1.0,0.0,0.0,0.0,0.6666666666666665,0.8846153846153847,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5217391304347826,0.0,0.5652173913043478,0.5454545454545454,0.0,0.0,1.0,-0.23768384256682243,-1.0801193142043257,0,0,0.0,4392
0.0,1.0,0.0,0.0,1.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.6363636363636364,0.6086956521739131,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,2.222790502512747,1,1,0.0,12692
0.0,1.0,0.0,0.0,1.0,0.5384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7826086956521738,1.0,0.9565217391304348,0.0,0.0,0.0,1.0,-0.23768384256682243,-0.888792221162788,0,0,0.0,7229
